"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr BsmtExposure GarageArea KitchenQual WoodDeckSF LotFrontage HalfBath BsmtFinSF2 GarageQual BsmtFinSF1 LowQualFinSF OpenPorchSF MasVnrType EnclosedPorch LotConfig",30,18.6302207616331,17.0634587880227,-2252.74135521253,-1919.79763772071,-6449.61648133486,0.109375742966165,0.0119630531494006,0.0764513451141658,0.925124416826861,0.919969296390947,0.928259221613108,0.963462101804273,0.909644579026684+0i,232.788416463775,216.087994267211,16.7004221965633,3.54242613552806,0.0119630531494006,"ols_step_forward_p",0.0394359403955018,0.20675697266416,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd MasVnrType BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch TotalIndoorSF",32,18.5892762304609,16.9941468805967,-2256.72214022155,-1913.20878090459,-6453.32098957009,0.109155021645449,0.0119148187504185,0.0762233180550145,0.925426311226868,0.92014518371298,0.928650842724952,0.963665316759378,0.907808907355616+0i,232.788416463775,216.179159125691,16.6092573380833,3.43141522421732,0.0119148187504185,"ols_step_backward_p",0.0366952767506166,0.279867029657047,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr BsmtExposure GarageArea KitchenQual WoodDeckSF LotFrontage HalfBath BsmtFinSF2 GarageQual BsmtFinSF1 LowQualFinSF OpenPorchSF MasVnrType EnclosedPorch LotConfig",30,18.6302207616331,17.0634587880227,-2252.74135521253,-1919.79763772071,-6449.61648133486,0.109375742966165,0.0119630531494006,0.0764513451141658,0.925124416826861,0.919969296390947,0.928259221613108,0.963462101804273,0.909644579026684+0i,232.788416463775,216.087994267211,16.7004221965633,3.54242613552806,0.0119630531494006,"ols_step_both_p",0.0394359403955018,0.20675697266416,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","WoodDeckSF BsmtExposure FullBath FireplaceQu HalfBath Neighborhood BedroomAbvGr OverallQual",8,43.5225755528299,41.8768224163943,-981.436864111933,-807.037773997169,-5164.65870701048,0.170836949069836,0.0291852631674897,0.127648787826328,0.817332283620523,0.813038053121501,0.821218830777533,0.906211250635045,1.42079861955229+0i,232.788416463774,191.170231186934,41.6181852768403,6.16678165119141,0.0291852631674897,"ols_step_best_subset",0.0436094587212807,0.124824182191922,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF GarageArea YearRemodAdd LotArea GarageFinish KitchenAbvGr MasVnrArea LotFrontage BsmtFinSF2 YearBuilt PoolArea FireplaceQu Fireplaces BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF OpenPorchSF GarageCars HouseStyle",24,1179833193708.05,1051998663832.22,33973.060466094,34295.4345417607,29767.5779420284,27195.4309955365,739591467.032986,18158.7729498698,0.882966104606905,0.87186114842891,0.887705294605664,0.942181136833923,15.0306705577627+0i,9207458778054.44,8173509907142.33,1033948870912.11,138534066222.751,739591467.032986,"ols_step_forward_aic",0.0394528638759848,0.206356100163114,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd Exterior2nd MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageFinish GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea MoSold TotalIndoorSF",27,1191699132523.29,1032675154366,33972.9726804992,34374.6190698544,29744.3789122584,27061.8396897028,732343167.391172,18053.119036378,0.88411308477078,0.870572417292418,0.889998899271097,0.943397529820328,14.9568358423762+0i,9207458778054.44,8194628177552.45,1012830600501.99,110738218615.574,732343167.391172,"ols_step_backward_aic",0.0374074732209427,0.25925212673268,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF GarageArea YearRemodAdd LotArea GarageFinish KitchenAbvGr MasVnrArea LotFrontage BsmtFinSF2 YearBuilt PoolArea FireplaceQu Fireplaces BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF OpenPorchSF GarageCars HouseStyle",24,1179833193708.05,1051998663832.22,33973.060466094,34295.4345417607,29767.5779420284,27195.4309955365,739591467.032986,18158.7729498698,0.882966104606905,0.87186114842891,0.887705294605664,0.942181136833923,15.0306705577627+0i,9207458778054.44,8173509907142.33,1033948870912.11,138534066222.751,739591467.032986,"ols_step_both_aic",0.0394528638759848,0.206356100163114,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF GarageArea YearRemodAdd LotArea KitchenAbvGr GarageFinish MasVnrArea LotFrontage BsmtFinSF2 YearBuilt PoolArea BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd FireplaceQu Fireplaces ScreenPorch WoodDeckSF OpenPorchSF Exterior2nd",23,1187742666867.92,1044750307512.98,33973.9977608785,34322.795941108,29756.6084136714,27159.6531501099,737646759.234274,18175.3185272883,0.88327383764498,0.871002119531738,0.888401136471831,0.942550336306677,15.0108964637995+0i,9207458778054.45,8179916842441.1,1027541935613.34,127811200663.142,737646759.234274,"ols_step_forward_p",0.0380787712801015,0.240887542601439,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd Exterior2nd MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageFinish GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",24,1192492363411.59,1035734731487.29,33974.3436832692,34360.1356098867,29745.3109258416,27100.9548259128,734461752.476168,18066.169546195,0.883777837169542,0.870486266389393,0.88944137427384,0.943101995689671,14.978454426994+0i,9207458778054.44,8189494789122.47,1017963988931.97,115344997029.894,734461752.476168,"ols_step_backward_p",0.0374088835109829,0.259212496269015,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF GarageArea YearRemodAdd LotArea KitchenAbvGr GarageFinish MasVnrArea LotFrontage BsmtFinSF2 YearBuilt PoolArea BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd FireplaceQu Fireplaces ScreenPorch WoodDeckSF OpenPorchSF Exterior2nd",23,1187742666867.92,1044750307512.98,33973.9977608785,34322.795941108,29756.6084136714,27159.6531501099,737646759.234274,18175.3185272883,0.88327383764498,0.871002119531738,0.888401136471831,0.942550336306677,15.0108964637995+0i,9207458778054.45,8179916842441.1,1027541935613.34,127811200663.142,737646759.234274,"ols_step_both_p",0.0380787712801015,0.240887542601439,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","BsmtFullBath OpenPorchSF LotArea TotRmsAbvGrd Neighborhood BsmtUnfSF YearBuilt BsmtHalfBath YearRemodAdd",9,2560043835682.26,2419204574391.68,35148.3984372997,35328.082348327,30965.2357597934,41061.3817306697,1686037069.63178,27121.649923939,0.733199347434649,0.721959783107147,0.739059073503345,0.859685450326656,22.6942570441898+0i,9207458778054.45,6804855953829.16,2402602824225.28,212651748557.161,1686037069.63178,"ols_step_best_subset",0.0361391523780781,0.296728588764645,"target=SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 GarageFinish HalfBath OpenPorchSF X3SsnPorch YrSold BsmtFullBath FullBath",22,23.638592665602,22.2963115808084,-1882.59593348709,-1623.63970877123,-6068.65705665596,0.124753276389687,0.0155633799699616,0.0867981056776654,0.902590322316305,0.898454600857339,0.905732569983521,0.951699831871122,1.0375348181068+0i,232.788416463774,210.844050706128,21.9443657576458,4.48604363204528,0.0155633799699616,"ols_step_forward_aic",0.0415706494197597,0.160761365130691,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearBuilt YearRemodAdd BsmtFinSF2 BsmtUnfSF BsmtFullBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces GarageFinish GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch YrSold TotalIndoorSF",22,23.638592665602,22.2963115808084,-1882.59593348709,-1623.63970877123,-6068.65705665596,0.124753276389687,0.0155633799699616,0.0867981056776654,0.902590322316305,0.898454600857339,0.905732569983521,0.951699831871122,1.0375348181068+0i,232.788416463774,210.844050706128,21.9443657576458,4.48604363204528,0.0155633799699616,"ols_step_backward_aic",0.0415706494197597,0.160761365130691,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 GarageFinish HalfBath OpenPorchSF X3SsnPorch YrSold BsmtFullBath FullBath",22,23.638592665602,22.2963115808084,-1882.59593348709,-1623.63970877123,-6068.65705665596,0.124753276389687,0.0155633799699616,0.0867981056776654,0.902590322316305,0.898454600857339,0.905732569983521,0.951699831871122,1.0375348181068+0i,232.788416463774,210.844050706128,21.9443657576458,4.48604363204528,0.0155633799699616,"ols_step_both_aic",0.0415706494197597,0.160761365130691,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 GarageFinish HalfBath",17,23.6426946115707,22.4415858518228,-1878.05213588722,-1645.5200157342,-6064.58475272445,0.125155337963074,0.0156638586206513,0.0870605847337815,0.901961436239073,0.898436979937746,0.904787530733211,0.951203201599538,1.04087864115886+0i,232.788416463774,210.624056515552,22.1643599482216,5.01485848846553,0.0156638586206513,"ols_step_forward_p",0.0449788503503631,0.104592596063588,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearBuilt YearRemodAdd BsmtFinSF2 BsmtUnfSF BsmtFullBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces GarageFinish GarageArea WoodDeckSF OpenPorchSF ScreenPorch TotalIndoorSF",20,23.6650256813534,22.3473050782984,-1881.23311896074,-1632.84653607002,-6067.49173247051,0.124894375016772,0.0155986049108301,0.0868712199273249,0.90236985284611,0.898341051325309,0.905385197130204,0.95151731310061,1.03870829220403+0i,232.788416463774,210.763186329682,22.0252301340921,4.68362636288182,0.0155986049108301,"ols_step_backward_p",0.0463237969520812,0.0874469721044462,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 GarageFinish HalfBath",17,23.6426946115707,22.4415858518228,-1878.05213588722,-1645.5200157342,-6064.58475272445,0.125155337963074,0.0156638586206513,0.0870605847337815,0.901961436239073,0.898436979937746,0.904787530733211,0.951203201599538,1.04087864115886+0i,232.788416463774,210.624056515552,22.1643599482216,5.01485848846553,0.0156638586206513,"ols_step_both_p",0.0449788503503631,0.104592596063588,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","BedroomAbvGr EnclosedPorch FireplaceQu WoodDeckSF X3SsnPorch PoolArea GarageCars HouseStyle MasVnrArea",9,87.8780938843524,85.8042396386567,39.4316368777068,150.412876041647,-4117.91534870667,0.243433097203009,0.0592596728138496,0.184037594056226,0.629099486128362,0.622497995307135,0.633936212115707,0.796201112857616,2.02455856500918+0i,232.788416463775,147.573006957459,85.2154095063157,7.76700036618205,0.0592596728138496,"ols_step_best_subset",0.0382536472450925,0.236266623630181,"target=Log_SalePrice imb=0.5 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF HouseStyle GarageCars",23,1074690142446.61,966753196992.131,33844.8716017659,34151.3912146948,29643.1964191583,26051.4718248171,678679184.239242,17365.6074461729,0.892604941789865,0.883280482883281,0.896732685962664,0.946959706620437,14.3984145942725+0i,9207458778054.44,8256629240935.26,950829537119.178,147439807873.844,678679184.239242,"ols_step_forward_aic",0.0422175024515542,0.148559009651354,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd MasVnrType MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",25,1081314706735.64,959041104285.833,33843.1577264836,34181.386264888,29633.8772716713,25984.9420304962,675217212.328247,17352.6904979219,0.893152768632853,0.882561004854792,0.897699459329327,0.947470030834394,14.3616441742384+0i,9207458778054.44,8265530766856.54,941928011197.905,133315012368.654,675217212.328247,"ols_step_backward_aic",0.0401335638687453,0.190723101587461,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF HouseStyle GarageCars",23,1074690142446.61,966753196992.131,33844.8716017659,34151.3912146948,29643.1964191583,26051.4718248171,678679184.239242,17365.6074461729,0.892604941789865,0.883280482883281,0.896732685962664,0.946959706620437,14.3984145942725+0i,9207458778054.44,8256629240935.26,950829537119.178,147439807873.844,678679184.239242,"ols_step_both_aic",0.0422175024515542,0.148559009651354,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF",21,1072804130691.66,976606978128.316,33845.6907396512,34109.9317852796,29655.5937212616,26127.676733858,682655491.508983,17450.4551735112,0.891975725864856,0.883485318093562,0.895534521443777,0.946326857615157,14.4405323633516+0i,9207458778054.45,8245597190518.29,961861587536.156,171783274802.464,682655491.508983,"ols_step_forward_p",0.0387773349467052,0.222826461446969,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd MasVnrType MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",24,1081326594038.86,959864791457.033,33843.4279268129,34176.3716443047,29634.0198494012,25995.864180559,675784954.494071,17340.5075090913,0.893062928389682,0.882559713803319,0.897540046693202,0.947385901675343,14.3676807485219+0i,9207458778054.44,8264062981580.72,943395796473.723,135476442320.995,675784954.494071,"ols_step_backward_p",0.0401420256089868,0.190534734617021,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF",21,1072804130691.66,976606978128.316,33845.6907396512,34109.9317852796,29655.5937212616,26127.676733858,682655491.508983,17450.4551735112,0.891975725864856,0.883485318093562,0.895534521443777,0.946326857615157,14.4405323633516+0i,9207458778054.45,8245597190518.29,961861587536.156,171783274802.464,682655491.508983,"ols_step_both_p",0.0387773349467052,0.222826461446969,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","X3SsnPorch BsmtFullBath Neighborhood PoolArea YrSold WoodDeckSF BsmtHalfBath HouseStyle KitchenQual",9,3007459624297.05,2795483668928.77,35375.1761634726,35597.1386418005,31176.1284136201,44263.7545248402,1959279964.63531,30318.0106956719,0.689961043835719,0.673367028102782,0.698472751623346,0.835746822682172,24.464179737462+0i,9207458778054.46,6431159068166.23,2776299709888.23,160778976704.156,1959279964.63531,"ols_step_best_subset",0.037985222040765,0.243387017751562,"target=SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr KitchenQual LotArea YearBuilt TotRmsAbvGrd ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars OpenPorchSF FullBath X3SsnPorch YrSold BsmtFullBath",24,23.3023680899849,21.8670755535688,-1904.97311891922,-1624.87761055308,-6094.75139979005,0.123635910061322,0.0152858382566914,0.085862093230283,0.904327428837228,0.899898936364769,0.907676297148348,0.95272047167485,1.02824202433169+0i,232.788416463774,211.296527874866,21.4918885889081,4.14306917401698,0.0152858382566914,"ols_step_forward_aic",0.0422457082523592,0.148044343457742,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearBuilt YearRemodAdd MasVnrType BsmtFinSF2 BsmtUnfSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch YrSold TotalIndoorSF",24,23.3023680899849,21.8670755535688,-1904.97311891922,-1624.87761055308,-6094.75139979005,0.123635910061322,0.0152858382566914,0.085862093230283,0.904327428837228,0.899898936364769,0.907676297148348,0.95272047167485,1.02824202433169+0i,232.788416463774,211.296527874866,21.4918885889081,4.14306917401698,0.0152858382566914,"ols_step_backward_aic",0.0422457082523592,0.148044343457742,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr KitchenQual LotArea YearBuilt TotRmsAbvGrd ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars OpenPorchSF FullBath X3SsnPorch YrSold BsmtFullBath",24,23.3023680899849,21.8670755535688,-1904.97311891922,-1624.87761055308,-6094.75139979005,0.123635910061322,0.0152858382566914,0.085862093230283,0.904327428837228,0.899898936364769,0.907676297148348,0.95272047167485,1.02824202433169+0i,232.788416463774,211.296527874866,21.4918885889081,4.14306917401698,0.0152858382566914,"ols_step_both_aic",0.0422457082523592,0.148044343457742,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea KitchenQual ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars",19,23.2985919004722,22.0111078609668,-1900.3192550876,-1646.6478512843,-6090.61384860887,0.124038428902204,0.0153855318445272,0.0862425539600847,0.90370345639185,0.899915157917242,0.90674370416534,0.952230909057955,1.03158965033756+0i,232.788416463774,211.079431031146,21.7089854326279,4.58868328328579,0.0153855318445272,"ols_step_forward_p",0.0449830812204839,0.104534574561753,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearBuilt YearRemodAdd MasVnrType BsmtFinSF2 BsmtUnfSF FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch TotalIndoorSF",21,23.3346739471533,21.9394296881174,-1903.10555435375,-1638.86450872532,-6093.20257274341,0.123837891655219,0.0153358234096098,0.0857835894449983,0.904014576639046,0.899760158595415,0.907176759426504,0.952458271750791,1.02992184343023+0i,232.788416463774,211.180241279634,21.6081751841402,4.39958835999237,0.0153358234096098,"ols_step_backward_p",0.0449807307370834,0.104566805433525,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea KitchenQual ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars",19,23.2985919004722,22.0111078609668,-1900.3192550876,-1646.6478512843,-6090.61384860887,0.124038428902204,0.0153855318445272,0.0862425539600847,0.90370345639185,0.899915157917242,0.90674370416534,0.952230909057955,1.03158965033756+0i,232.788416463774,211.079431031146,21.7089854326279,4.58868328328579,0.0153855318445272,"ols_step_both_p",0.0449830812204839,0.104534574561753,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","FireplaceQu OverallQual OpenPorchSF HalfBath BsmtFullBath ScreenPorch PoolArea X3SsnPorch Exterior2nd Fireplaces",10,59.6500228876453,57.3660229890237,-534.59076832436,-386.615782772439,-4703.80114880671,0.199462900223596,0.0397854485656081,0.151084648148514,0.750986756812655,0.743758629429366,0.75543036993748,0.869154974637711,1.65887189412246+0i,232.788416463775,175.85543956639,56.9329768973852,6.76367075255345,0.0397854485656081,"ols_step_best_subset",0.0422292548685563,0.148344390908582,"target=Log_SalePrice imb=0.6 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF HouseStyle GarageCars",23,1074690142446.61,966753196992.131,33844.8716017659,34151.3912146948,29643.1964191583,26051.4718248171,678679184.239242,17365.6074461729,0.892604941789865,0.883280482883281,0.896732685962664,0.946959706620437,14.3984145942725+0i,9207458778054.44,8256629240935.26,950829537119.178,147439807873.844,678679184.239242,"ols_step_forward_aic",0.0422175024515542,0.148559009651354,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd MasVnrType MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",25,1081314706735.64,959041104285.833,33843.1577264836,34181.386264888,29633.8772716713,25984.9420304962,675217212.328247,17352.6904979219,0.893152768632853,0.882561004854792,0.897699459329327,0.947470030834394,14.3616441742384+0i,9207458778054.44,8265530766856.54,941928011197.905,133315012368.654,675217212.328247,"ols_step_backward_aic",0.0401335638687453,0.190723101587461,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
