"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr Foundation ScreenPorch TotRmsAbvGrd WoodDeckSF GarageArea BsmtExposure Exterior1st GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath LandSlope MasVnrType YrSold BsmtFinSF1 LowQualFinSF OpenPorchSF ExterCond EnclosedPorch X3SsnPorch PavedDrive",37,Inf,17.5883317657927,-2181.74383765455,-1758.95816464906,-6397.02128466109,0.111453014054851,0.0124217743419109,0.0762937189818495,0.922253325611756,-Inf,0.926415467411538,0.962504788253824,0.926920606907716+0i,232.788416463774,215.658789646279,17.1296268174951,2.7648562775164,0.0124217743419109,"ols_step_forward_aic",0.0435412947026686,0.125909586407717,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Exterior1st MasVnrType ExterCond Foundation BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual PavedDrive WoodDeckSF OpenPorchSF EnclosedPorch X3SsnPorch ScreenPorch YrSold TotalIndoorSF",37,Inf,17.5883317657927,-2181.74383765455,-1758.95816464906,-6397.02128466109,0.111453014054851,0.0124217743419109,0.0762937189818495,0.922253325611756,-Inf,0.926415467411538,0.962504788253824,0.926920606907716+0i,232.788416463774,215.658789646279,17.1296268174951,2.7648562775164,0.0124217743419109,"ols_step_backward_aic",0.0435412947026686,0.125909586407717,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr Foundation ScreenPorch TotRmsAbvGrd WoodDeckSF GarageArea BsmtExposure Exterior1st GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath LandSlope MasVnrType YrSold BsmtFinSF1 LowQualFinSF OpenPorchSF ExterCond EnclosedPorch X3SsnPorch PavedDrive",37,Inf,17.5883317657927,-2181.74383765455,-1758.95816464906,-6397.02128466109,0.111453014054851,0.0124217743419109,0.0762937189818495,0.922253325611756,-Inf,0.926415467411538,0.962504788253824,0.926920606907716+0i,232.788416463774,215.658789646279,17.1296268174951,2.7648562775164,0.0124217743419109,"ols_step_both_aic",0.0435412947026686,0.125909586407717,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF Foundation GarageArea Exterior1st BsmtExposure GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath",27,Inf,17.8905263170698,-2170.66712326119,-1811.29930120652,-6383.59918612152,0.112314165993311,0.0126144718827731,0.0775027459345059,0.92104725049298,-Inf,0.924623696249646,0.961573552178743,0.934082544018222+0i,232.788416463774,215.241686074837,17.5467303889374,3.26123766780056,0.0126144718827731,"ols_step_forward_p",0.0435474059595097,0.125811960753652,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Exterior1st MasVnrType Foundation BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageArea GarageQual WoodDeckSF ScreenPorch YrSold TotalIndoorSF",31,Inf,17.6955848912251,-2178.7280873785,-1787.65133984842,-6394.98512118301,0.111785490038611,0.0124959957831723,0.0770078236075707,0.921788780848057,-Inf,0.92565371412118,0.962108992849137,0.929685707908006+0i,232.788416463774,215.481462304081,17.3069541596936,2.99279808755668,0.0124959957831723,"ols_step_backward_p",0.0449078657516706,0.10557005680263,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF Foundation GarageArea Exterior1st BsmtExposure GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath",26,Inf,17.9088508410667,-2170.15458153346,-1816.07158039137,-6383.22349566626,0.112370597293629,0.0126271511361268,0.0775639121975403,0.920967892282562,-Inf,0.924493689812853,0.961505948922238,0.93455186587176+0i,232.788416463774,215.211422082286,17.5769943814886,3.31094495511208,0.0126271511361268,"ols_step_both_p",0.0442238750821495,0.115381916249765,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","X3SsnPorch BsmtFullBath FireplaceQu FullBath KitchenQual BsmtFinSF1 BsmtCond BedroomAbvGr LandSlope",9,64.8590799362113,64.2804453249685,-401.657643599252,-343.524613560997,-4539.14438026493,0.20997125866249,0.0440879294643101,0.158428074324737,0.724057948392394,0.721381841410031,0.725762463467527,0.851916934605439,1.74626669510101+0i,232.788416463773,168.949094599452,63.839321864321,18.7721216221613,0.0440879294643101,"ols_step_best_subset",0.0413713284274045,0.164678329389617,"target=Log_SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual ExterQual LotArea GarageArea YearRemodAdd KitchenAbvGr BsmtFinSF2 LotFrontage YearBuilt BsmtFinSF1 BedroomAbvGr MasVnrType MasVnrArea PoolArea MSZoning LotConfig WoodDeckSF Exterior1st OpenPorchSF ScreenPorch TotRmsAbvGrd GarageCars",26,Inf,895258973947.384,33763.7976261243,34160.159194567,29535.054428838,25196.7625762082,634876844.321805,16479.9523900893,0.899536279827654,-Inf,0.904569808703825,0.95108874912062,13.9260244659225+0i,9207458778054.45,8328789225513.07,878669552541.378,114093003089.22,634876844.321805,"ols_step_forward_aic",0.0414850918239846,0.162433517955753,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual YearBuilt YearRemodAdd Exterior1st MasVnrType MasVnrArea ExterQual BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea YrSold TotalIndoorSF",29,Inf,888792404447.43,33764.1661336747,34197.5214485053,29528.0638621993,25142.9141353864,632166131.219412,16483.3828076315,0.899965226520264,-Inf,0.905457870225397,0.951555500338996,13.8962629161175+0i,9207458778054.45,8336966015365.31,870492762689.131,104212075192.066,632166131.219412,"ols_step_backward_aic",0.044221524598749,0.11541688594335,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual ExterQual LotArea GarageArea YearRemodAdd KitchenAbvGr BsmtFinSF2 LotFrontage YearBuilt BsmtFinSF1 BedroomAbvGr MasVnrType MasVnrArea PoolArea MSZoning LotConfig WoodDeckSF Exterior1st OpenPorchSF ScreenPorch TotRmsAbvGrd GarageCars",26,Inf,895258973947.384,33763.7976261243,34160.159194567,29535.054428838,25196.7625762082,634876844.321805,16479.9523900893,0.899536279827654,-Inf,0.904569808703825,0.95108874912062,13.9260244659225+0i,9207458778054.45,8328789225513.07,878669552541.378,114093003089.22,634876844.321805,"ols_step_both_aic",0.0414850918239846,0.162433517955753,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual ExterQual LotArea GarageArea YearRemodAdd KitchenAbvGr BsmtFinSF2 LotFrontage YearBuilt BsmtFinSF1 BedroomAbvGr MasVnrType MasVnrArea PoolArea MSZoning Exterior1st WoodDeckSF LotConfig OpenPorchSF ScreenPorch TotRmsAbvGrd GarageCars HouseStyle Exterior2nd",28,Inf,876056508257.074,33770.1440451329,34272.2020318269,29506.5068512144,25089.5809253486,629487071.009614,16406.7421407777,0.900389164418849,-Inf,0.906747302860199,0.952232798668581,13.8667861297412+0i,9207458778054.45,8348838413197.33,858620364857.114,89772456055.8853,629487071.009614,"ols_step_forward_p",0.0442788763937192,0.11456611138454,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd Exterior1st Exterior2nd MasVnrType MasVnrArea ExterQual BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageCars WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",29,Inf,871883978806.668,33772.1618476893,34300.6439389461,29500.897332222,25066.9812083222,628353546.898379,16444.1808145213,0.900568534717417,-Inf,0.907256443844179,0.952500101755469,13.8542954690351+0i,9207458778054.45,8353526307819.55,853932470234.897,85240064365.5056,628353546.898379,"ols_step_backward_p",0.0408372985988299,0.175546929295715,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual ExterQual LotArea YearRemodAdd KitchenAbvGr BsmtFinSF2 LotFrontage YearBuilt BsmtFinSF1 BedroomAbvGr MasVnrType MasVnrArea PoolArea MSZoning Exterior1st WoodDeckSF LotConfig OpenPorchSF ScreenPorch TotRmsAbvGrd GarageCars HouseStyle Exterior2nd",27,Inf,876269007856.129,33769.5183113478,34266.2914771292,29505.6996492354,25092.2117083933,629619088.418828,16443.8741536434,0.90036827381593,-Inf,0.906659364281911,0.952186622612349,13.8682401399116+0i,9207458778054.45,8348028722362.75,859430055691.701,90739442634.3777,629619088.418828,"ols_step_both_p",0.0477035307081255,0.0723744766575424,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
"Best Subset (SBIC)","LotFrontage BsmtFullBath ExterQual MasVnrArea LotShape Fireplaces Neighborhood LotConfig",8,2585396714030.27,2423226441617.6,35163.8275672398,35375.2204037426,30966.6960082464,41196.5181056312,1697153104.0276,27797.0774456624,0.73144033199889,0.719206267836632,0.738444633566524,0.859328012790531,22.7689457054119+0i,9207458778054.44,6799198523439.28,2408260254615.16,178926276932.613,1697153104.0276,"ols_step_best_subset",0.0427778576942135,0.138600352348862,"target=SalePrice imb=0.8 vif=50 ordint=FALSE ordfact=TRUE pin=0.25 pout=0.15","SalePrice"
